[2025-08-19 02:33:36] [INFO    ] discord.client: logging in using static token
[2025-08-19 02:36:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 19, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:08.946000+00:00', 'pinned': False, 'nonce': '1407115879233093632', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407115880860745900', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанк мод мого денег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:08] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 20, 'op': 0, 'd': {'id': '1407115755388141669', 'channel_id': '1366377932271911003', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:17] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-08-19 02:36:17] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-08-19 02:36:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 21, 'op': 0, 'd': {'user_id': '544436544681934870', 'timestamp': 1755552979, 'member': {'user': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'display_name': 'Momjj', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1407044802889125908', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:18] [DEBUG   ] discord.client: Dispatching event typing
[2025-08-19 02:36:18] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-08-19 02:36:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 22, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:19.701000+00:00', 'pinned': False, 'nonce': '1407115920664428544', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355879429624172565'], 'premium_since': None, 'pending': False, 'nick': 'Xvideos', 'mute': False, 'joined_at': '2025-03-30T04:51:49.549000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407115925970223196', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': '0001956', 'public_flags': 0, 'primary_guild': None, 'id': '493116034686124042', 'global_name': 'Смерть в нищите', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1a0922d243c1694f38c39957a2831f43'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:18] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 23, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:20.077000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:19.701000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407115925970223196', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': '0001956', 'public_flags': 0, 'primary_guild': None, 'id': '493116034686124042', 'global_name': 'Смерть в нищите', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1a0922d243c1694f38c39957a2831f43'}, 'attachments': []}, 'pinned': False, 'nonce': '3889954101743674166', 'message_reference': {'type': 0, 'message_id': '1407115925970223196', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': '0001956', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355879429624172565'], 'premium_since': None, 'pending': False, 'nick': 'Xvideos', 'mute': False, 'joined_at': '2025-03-30T04:51:49.549000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '493116034686124042', 'global_name': 'Смерть в нищите', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '1a0922d243c1694f38c39957a2831f43'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407115927547416728', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@493116034686124042>, вам выдано **100** монет. Баланс: **400**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:19] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 23.
[2025-08-19 02:36:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-08-19 02:36:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 24, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:25.923000+00:00', 'pinned': False, 'nonce': '1407115950687256576', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407115952067317760', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:24] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 25, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:26.553000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:25.923000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407115952067317760', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'attachments': []}, 'pinned': False, 'nonce': '6732010059548130570', 'message_reference': {'type': 0, 'message_id': '1407115952067317760', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407115954709725184', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@544436544681934870>, вам выдано **100** монет. Баланс: **100**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:25] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 26, 'op': 0, 'd': {'user_id': '544436544681934870', 'timestamp': 1755552988, 'member': {'user': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'display_name': 'Momjj', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1407044802889125908', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:27] [DEBUG   ] discord.client: Dispatching event typing
[2025-08-19 02:36:27] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-08-19 02:36:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 27, 'op': 0, 'd': {'user_id': '544436544681934870', 'timestamp': 1755552996, 'member': {'user': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'display_name': 'Momjj', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1407044802889125908', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:35] [DEBUG   ] discord.client: Dispatching event typing
[2025-08-19 02:36:35] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-08-19 02:36:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 28, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:37.351000+00:00', 'pinned': False, 'nonce': '1407116062767448064', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355897340447162640', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-15T13:54:14.702000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407115999999692871', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'https://media.discordapp.net/attachments/993476507387306115/1159897477412048896/2022-06-13_16-07-34.gif', 'components': [], 'channel_type': 2, 'channel_id': '1366377932271911003', 'author': {'username': 'naritol', 'public_flags': 64, 'primary_guild': {'tag': '/ff', 'identity_guild_id': '681925602747351080', 'identity_enabled': True, 'badge': '375225c901cf794e7a7366fb11c9fc04'}, 'id': '645544882907381760', 'global_name': 'Naritol', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': '/ff', 'identity_guild_id': '681925602747351080', 'identity_enabled': True, 'badge': '375225c901cf794e7a7366fb11c9fc04'}, 'avatar_decoration_data': None, 'avatar': 'de783dcbc00ced78d6aae3a5ab842f68'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:36] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:37.351000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355897340447162640', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-15T13:54:14.702000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407115999999692871', 'flags': 0, 'embeds': [{'url': 'https://media.discordapp.net/attachments/993476507387306115/1159897477412048896/2022-06-13_16-07-34.gif', 'type': 'image', 'thumbnail': {'width': 494, 'url': 'https://media.discordapp.net/attachments/993476507387306115/1159897477412048896/2022-06-13_16-07-34.gif?ex=68a4ad34&is=68a35bb4&hm=bc07d0bf46a1623c908fc2bd94f8ce81c70529cc47db3ff0a63b585e21278e80&', 'proxy_url': 'https://media.discordapp.net/attachments/993476507387306115/1159897477412048896/2022-06-13_16-07-34.gif?ex=68a4ad34&is=68a35bb4&hm=bc07d0bf46a1623c908fc2bd94f8ce81c70529cc47db3ff0a63b585e21278e80&', 'placeholder_version': 1, 'placeholder': 'zRcKDIQ2mXhwiIiEeoWmdF9lBw==', 'height': 299, 'flags': 0, 'content_type': 'image/gif'}, 'id': '1407116001929330719', 'content_scan_version': 2}], 'edited_timestamp': None, 'content': 'https://media.discordapp.net/attachments/993476507387306115/1159897477412048896/2022-06-13_16-07-34.gif', 'components': [], 'channel_type': 2, 'channel_id': '1366377932271911003', 'author': {'username': 'naritol', 'public_flags': 64, 'primary_guild': {'tag': '/ff', 'identity_guild_id': '681925602747351080', 'identity_enabled': True, 'badge': '375225c901cf794e7a7366fb11c9fc04'}, 'id': '645544882907381760', 'global_name': 'Naritol', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': '/ff', 'identity_guild_id': '681925602747351080', 'identity_enabled': True, 'badge': '375225c901cf794e7a7366fb11c9fc04'}, 'avatar_decoration_data': None, 'avatar': 'de783dcbc00ced78d6aae3a5ab842f68'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
